day,label,volume,fees,traders
2023-03-02 00:00:00.000 UTC,Vela,1.9060512113757613e+08,70008.51934266434,4200
2023-03-14 00:00:00.000 UTC,Vela,4.856665508361769e+07,77482.54284394594,2342
2023-04-06 00:00:00.000 UTC,Vela,5.623020025946018e+07,39049.44396405662,1869
2023-03-21 00:00:00.000 UTC,Vela,1.6982347605437136e+08,67774.02542960191,3346
2023-03-24 00:00:00.000 UTC,Vela,9.464487054416308e+07,46470.29387937563,2072
2023-03-08 00:00:00.000 UTC,Vela,4.8315033798195094e+07,40504.48003728368,2589
2023-03-13 00:00:00.000 UTC,Vela,5.4903153546749346e+07,72381.76102995705,2764
2023-03-30 00:00:00.000 UTC,Vela,6.763986016603659e+07,42197.17870787013,2669
2023-03-20 00:00:00.000 UTC,Vela,2.1838075566857374e+08,83697.74501282172,4091
2023-03-26 00:00:00.000 UTC,Vela,1.8125371609366074e+07,29260.534557062692,2115
2023-03-28 00:00:00.000 UTC,Vela,4.896422308918287e+07,27182.096979026668,2670
2023-04-19 00:00:00.000 UTC,Vela,60,0.2019,1
2023-04-09 00:00:00.000 UTC,Vela,1.6949451951220196e+07,20590.42178229898,1302
2023-03-01 00:00:00.000 UTC,Vela,1.550720114857891e+08,65153.05596002907,4206
2023-03-19 00:00:00.000 UTC,Vela,3.0163902510719012e+07,35365.53802356818,2469
2023-03-09 00:00:00.000 UTC,Vela,8.002787200792998e+07,74291.53964470823,2434
2023-03-05 00:00:00.000 UTC,Vela,3.682788418379098e+07,37089.66774246008,3347
2023-04-01 00:00:00.000 UTC,Vela,9.727983125528129e+06,21883.05515492168,1416
2023-03-04 00:00:00.000 UTC,Vela,3.892995964916942e+07,40438.50763379437,2880
2023-04-03 00:00:00.000 UTC,Vela,9.289213653003459e+07,118588.16275899074,2019
2023-04-08 00:00:00.000 UTC,Vela,7.300255829346879e+06,15098.814255803736,1094
2023-04-05 00:00:00.000 UTC,Vela,7.659970042206356e+07,60301.33431819881,1962
2023-06-16 00:00:00.000 UTC,Mummy,408054.1467486065,584.0768816378724,37
2023-04-11 00:00:00.000 UTC,Vela,1.322342963465407e+07,13004.49591506279,1306
2023-03-29 00:00:00.000 UTC,Vela,5.972391478485779e+07,28143.961619945447,2776
2023-07-19 00:00:00.000 UTC,Mummy,232824.1825601315,237.5879166356131,11
2023-03-13 00:00:00.000 UTC,Mummy,1.0616138137276331e+07,15045.533758153779,125
2023-06-08 00:00:00.000 UTC,Mummy,707446.7168595758,806.6273293216501,46
2023-03-29 00:00:00.000 UTC,Mummy,5.283437877631272e+06,7072.896076098347,111
2023-07-11 00:00:00.000 UTC,Mummy,744990.6045587189,892.2941975945137,11
2023-04-27 00:00:00.000 UTC,Mummy,7.112345489795313e+06,9517.778395073876,95
2023-03-08 00:00:00.000 UTC,Mummy,1.1441660102301875e+07,13601.334540302174,127
2023-04-03 00:00:00.000 UTC,Mummy,5.842664227985422e+06,7401.469927264184,87
2023-06-07 00:00:00.000 UTC,Mummy,1.6712328638283862e+06,1842.5460218196513,53
2023-07-27 00:00:00.000 UTC,Mummy,44168.33782681958,44.30537537245205,7
2023-05-26 00:00:00.000 UTC,Mummy,486629.28714477445,516.5224195933629,37
2023-07-14 00:00:00.000 UTC,Mummy,1.0919633954401154e+06,1720.957886333401,27
2023-03-21 00:00:00.000 UTC,Mummy,1.3972291866147138e+07,17883.113697064608,125
2023-05-10 00:00:00.000 UTC,Mummy,1.0143002588156251e+07,14068.666542808875,85
2023-03-22 00:00:00.000 UTC,Vela,1.1604675633944142e+08,104134.72937276178,2665
2023-02-28 00:00:00.000 UTC,Vela,2.3605055565874097e+08,90191.68158416393,4260
2023-04-12 00:00:00.000 UTC,Vela,915124.3174515164,66550.22530892958,66
2023-03-25 00:00:00.000 UTC,Vela,1.2020200148179593e+07,26055.764930165893,1564
2023-04-02 00:00:00.000 UTC,Vela,3.7726600067717515e+07,74673.26385366666,1529
2023-03-07 00:00:00.000 UTC,Vela,1.3127088801855493e+08,94099.2892761143,3160
2023-04-07 00:00:00.000 UTC,Vela,3.0071611440302238e+07,28054.03206373947,1746
2023-04-04 00:00:00.000 UTC,Vela,4.3813549568627134e+07,38918.07292085934,1923
2023-07-14 00:00:00.000 UTC,Vertex,2.4779503065324822e+08,32743.704692687952,390
2023-05-24 00:00:00.000 UTC,Vertex,1.1009821679668993e+08,15149.805883204268,214
2023-06-17 00:00:00.000 UTC,Vertex,4.004942180140019e+07,5340.898493910125,92
2023-07-27 00:00:00.000 UTC,Vertex,5.950706362889985e+07,8204.066119750483,372
2023-06-30 00:00:00.000 UTC,Vertex,1.583766935641227e+08,18129.351309482438,255
2023-04-10 00:00:00.000 UTC,Vertex,406184.89040619985,128.47130882142002,81
2023-05-11 00:00:00.000 UTC,Vertex,9.480975064616369e+07,13300.076367884722,98
2023-06-20 00:00:00.000 UTC,Vertex,7.176464966037615e+07,7805.716261384753,146
2023-07-03 00:00:00.000 UTC,Vertex,7.962635105644095e+07,8837.416906543645,289
2023-05-25 00:00:00.000 UTC,Vertex,5.601179246839521e+07,7125.92927563653,141
2023-04-30 00:00:00.000 UTC,Vertex,2.4965388845983382e+07,3658.65817492232,120
2023-07-21 00:00:00.000 UTC,Vertex,5.512867632771437e+07,7627.38872916868,240
2023-04-25 00:00:00.000 UTC,Vertex,192165.34283040004,44.622948872814575,7
2023-07-22 00:00:00.000 UTC,Vertex,4.7831637516166866e+07,6468.298237778341,217
2023-06-15 00:00:00.000 UTC,Vertex,8.135572602592838e+07,9289.389682586627,106
2023-07-09 00:00:00.000 UTC,Vertex,5.7323743647965446e+07,7343.870575932569,186
2023-06-05 00:00:00.000 UTC,Vertex,1.1363219216107617e+08,12548.77463079162,139
2023-07-24 00:00:00.000 UTC,Vertex,1.0081725527532203e+08,13135.827744487773,283
2023-05-05 00:00:00.000 UTC,Vertex,6.07272010468908e+07,8056.029324071771,120
2023-05-10 00:00:00.000 UTC,Vertex,7.162842739648503e+07,10126.468187776212,109
2023-07-19 00:00:00.000 UTC,Vertex,2.382882520991399e+08,32485.594539382717,273
2023-04-11 00:00:00.000 UTC,Vertex,485166.00844939996,119.98853887933386,63
2023-05-31 00:00:00.000 UTC,Vertex,1.4757294595336404e+08,15579.86617328793,115
2023-04-22 00:00:00.000 UTC,Vertex,24060.372714800003,5.406806132706541,5
2023-04-19 00:00:00.000 UTC,Vertex,131663.2743708,26.770273991878376,7
2023-04-07 00:00:00.000 UTC,Vertex,2647.843,1.3141411887058818,5
2023-06-12 00:00:00.000 UTC,Vertex,4.600799738865342e+07,5269.809524857429,84
2023-05-14 00:00:00.000 UTC,Vertex,1.8359472620245606e+07,2472.5700326166193,71
2023-03-24 00:00:00.000 UTC,Vertex,364.44500000000005,0.23646929385877177,2
2023-06-10 00:00:00.000 UTC,Vertex,1.45491416819018e+08,15755.411422655907,103
2023-04-23 00:00:00.000 UTC,Vertex,17997.414202,4.0003139829966,6
2023-06-23 00:00:00.000 UTC,Vertex,1.1747825735379593e+08,12259.62982835123,180
2023-05-01 00:00:00.000 UTC,Vertex,2.7979075423321996e+07,4060.869955923681,110
2023-03-09 00:00:00.000 UTC,Vertex,22462.14632,43.173326986008135,3
2023-04-27 00:00:00.000 UTC,Vertex,3.378206261345739e+07,4644.694782674676,113
2023-04-29 00:00:00.000 UTC,Vertex,1.9875302497232597e+07,2546.5731884078864,102
2023-07-16 00:00:00.000 UTC,Vertex,8.68879619030196e+07,11763.503026889744,205
2023-06-04 00:00:00.000 UTC,Vertex,3.373441544129658e+07,3658.114203166671,77
2023-05-29 00:00:00.000 UTC,Vertex,8.438433113233794e+07,9251.289587121475,119
2023-07-25 00:00:00.000 UTC,Vertex,5.04672027657679e+07,6877.321562143201,267
2023-06-19 00:00:00.000 UTC,Vertex,4.731975681940988e+07,5250.107758489207,104
2023-05-17 00:00:00.000 UTC,Vertex,4.234343902946e+07,5314.33903200017,152
2023-07-02 00:00:00.000 UTC,Vertex,7.163156341783495e+07,8378.889891985473,200
2023-05-09 00:00:00.000 UTC,Vertex,4.47171835080516e+07,6510.13395165375,80
2023-07-15 00:00:00.000 UTC,Vertex,7.30389912259308e+07,9769.545161837377,183
2023-06-27 00:00:00.000 UTC,Vertex,8.832992990228207e+07,9905.223952753091,231
2023-04-26 00:00:00.000 UTC,Vertex,1.2702989520454805e+07,1885.362179507471,96
2023-06-24 00:00:00.000 UTC,Vertex,7.391166138946897e+07,8041.681739491886,141
2023-05-07 00:00:00.000 UTC,Vertex,2.697640846746398e+07,4007.7629745245363,78
2023-05-28 00:00:00.000 UTC,Vertex,1.1491741441061471e+08,12835.471889851564,134
2023-05-23 00:00:00.000 UTC,Vertex,8.172389701425502e+07,9979.548126720418,235
2023-04-06 00:00:00.000 UTC,Vertex,917.65,0.5097273170748984,3
2023-03-08 00:00:00.000 UTC,Vertex,919.6500000000001,1.7841524573721164,1
2023-06-02 00:00:00.000 UTC,Vertex,5.602176363182713e+07,5825.327100186945,99
2023-07-06 00:00:00.000 UTC,Vertex,1.9196590094866744e+08,23316.55944291713,246
2023-04-08 00:00:00.000 UTC,Vertex,279.46500000000003,0.22796959391878377,2
2023-04-15 00:00:00.000 UTC,Vertex,381191.61562700005,92.11326953689347,28
2023-06-07 00:00:00.000 UTC,Vertex,4.935495717285677e+07,5448.127107705095,129
2023-05-06 00:00:00.000 UTC,Vertex,3.0731626777611982e+07,4168.612874606703,116
2023-05-22 00:00:00.000 UTC,Vertex,8.774334373701523e+07,11147.812752661634,145
2023-07-11 00:00:00.000 UTC,Vertex,9.85926801482712e+07,12212.370831974687,274
2023-06-13 00:00:00.000 UTC,Vertex,6.675091426660297e+07,7341.95453729695,90
2023-06-08 00:00:00.000 UTC,Vertex,2.1021726830355e+07,2418.7791970987187,97
2023-04-21 00:00:00.000 UTC,Vertex,40769.2396084,9.478257112262455,6
2023-04-17 00:00:00.000 UTC,Vertex,435117.3258408,86.94149538315666,31
2023-05-04 00:00:00.000 UTC,Vertex,3.10228732055734e+07,4268.252108651108,110
2023-07-04 00:00:00.000 UTC,Vertex,7.622427791081357e+07,8803.19898676758,226
2023-04-13 00:00:00.000 UTC,Vertex,1.5169756831640012e+06,360.05096729990703,52
2023-05-30 00:00:00.000 UTC,Vertex,1.1468555743106578e+08,12964.58645277628,123
2023-07-13 00:00:00.000 UTC,Vertex,2.6814381583791015e+08,35092.44383195467,374
2023-07-01 00:00:00.000 UTC,Vertex,3.745689088578535e+07,4734.854320172469,176
2023-04-28 00:00:00.000 UTC,Vertex,5.6560078624666005e+07,8534.457013788215,150
2023-06-25 00:00:00.000 UTC,Vertex,8.163894992729364e+07,8642.831897815953,145
2023-06-18 00:00:00.000 UTC,Vertex,2.8900844820929695e+07,3289.9806222957764,82
2023-07-08 00:00:00.000 UTC,Vertex,5.4848618496285826e+07,7106.30077622182,177
2023-05-03 00:00:00.000 UTC,Vertex,5.678197628205498e+07,7864.785499671671,106
2023-05-12 00:00:00.000 UTC,Vertex,7.202481433168423e+07,10065.435708320481,130
2023-04-20 00:00:00.000 UTC,Vertex,162124.0521496,28.816821079175835,7
2023-05-16 00:00:00.000 UTC,Vertex,3.530209947094822e+07,4885.915794660944,185
2023-07-26 00:00:00.000 UTC,Vertex,9.947897931105122e+07,13001.89702627989,296
2023-07-17 00:00:00.000 UTC,Vertex,1.418576330497756e+08,18555.425917356348,283
2023-06-14 00:00:00.000 UTC,Vertex,5.404808739784758e+07,5936.301089253404,104
2023-07-18 00:00:00.000 UTC,Vertex,1.720424395065587e+08,21538.572080400347,267
2023-06-06 00:00:00.000 UTC,Vertex,4.9412154008799545e+07,5619.563465057189,118
2023-06-16 00:00:00.000 UTC,Vertex,7.391223011589402e+07,9216.813672108558,103
2023-05-15 00:00:00.000 UTC,Vertex,3.0896383552330196e+07,4025.0502449448777,148
2023-05-13 00:00:00.000 UTC,Vertex,2.920642726462342e+07,3620.5364279428945,93
2023-04-16 00:00:00.000 UTC,Vertex,355949.68650460016,76.42080802465871,34
2023-06-26 00:00:00.000 UTC,Vertex,1.1133215299624759e+08,12278.680191262763,207
2023-06-28 00:00:00.000 UTC,Vertex,1.2153641254147767e+08,13639.525603485317,192
2023-05-02 00:00:00.000 UTC,Vertex,5.471626832368134e+07,7449.649360007264,105
2023-05-18 00:00:00.000 UTC,Vertex,1.0874024147331193e+08,14178.46207014892,159
2023-05-26 00:00:00.000 UTC,Vertex,5.8704143574389555e+07,6439.687740741404,121
2023-04-24 00:00:00.000 UTC,Vertex,174655.34923319996,39.07116915715143,8
2023-05-27 00:00:00.000 UTC,Vertex,4.2473122413572095e+07,4543.163323310774,100
2023-06-29 00:00:00.000 UTC,Vertex,6.453352684574507e+07,7529.490386791348,227
2023-07-07 00:00:00.000 UTC,Vertex,1.0190277502575095e+08,13018.124492467507,221
2023-07-20 00:00:00.000 UTC,Vertex,9.282129372687882e+07,12223.23004950857,271
2023-07-23 00:00:00.000 UTC,Vertex,6.3282437582640804e+07,8201.132365409741,229
2023-04-04 00:00:00.000 UTC,Vertex,363.82500000000005,0.23640728145629125,2
2023-05-19 00:00:00.000 UTC,Vertex,1.0117011190651605e+08,13263.451887423935,110
2023-04-12 00:00:00.000 UTC,Vertex,901823.8154359999,219.99276125488882,62
2023-07-05 00:00:00.000 UTC,Vertex,1.0457097380192417e+08,12118.394120067629,226
2023-04-18 00:00:00.000 UTC,Vertex,90216.13217479999,16.82416555059012,12
2023-06-01 00:00:00.000 UTC,Vertex,7.382425532598168e+07,7765.593664991849,100
2023-07-10 00:00:00.000 UTC,Vertex,1.2169221510378885e+08,15429.098172746226,312
2023-06-09 00:00:00.000 UTC,Vertex,4.402065118654024e+07,4870.888559981784,92
2023-06-22 00:00:00.000 UTC,Vertex,7.327616863425803e+07,7684.480486536513,146
2023-04-09 00:00:00.000 UTC,Vertex,558.345,0.2838031409422827,2
2023-06-03 00:00:00.000 UTC,Vertex,3.1497070495936748e+07,3227.301426293546,81
2023-06-11 00:00:00.000 UTC,Vertex,3.797460237852444e+07,4081.535221058721,64
2023-05-08 00:00:00.000 UTC,Vertex,1.3703377678287756e+08,19827.89651332685,107
2023-05-20 00:00:00.000 UTC,Vertex,3.956437282215781e+07,5546.27611180617,99
2023-05-21 00:00:00.000 UTC,Vertex,5.4193121977276586e+07,7310.177104224422,122
2023-04-14 00:00:00.000 UTC,Vertex,1.5400613910556e+06,321.3932361136009,66
2023-07-12 00:00:00.000 UTC,Vertex,1.2427313142123717e+08,15038.153559551136,302
2023-03-23 00:00:00.000 UTC,Vertex,1046.7614708,0.7047646000000001,2
2023-06-21 00:00:00.000 UTC,Vertex,1.929776029527429e+08,21385.91314630279,164
2023-07-20 00:00:00.000 UTC,Perp,1.9384194810889665e+07,16762.927516081483,195
2023-03-27 00:00:00.000 UTC,Perp,3.2529647135920722e+07,31835.982999958265,282
2023-05-24 00:00:00.000 UTC,Perp,3.2993622808894522e+07,30218.99485530603,223
2023-04-27 00:00:00.000 UTC,Perp,4.716487009578962e+07,44888.07108352534,203
2023-03-14 00:00:00.000 UTC,Perp,4.078413080761371e+07,40247.32541353682,495
2023-04-20 00:00:00.000 UTC,Perp,3.7790532786243975e+07,36306.7989799416,275
2023-07-19 00:00:00.000 UTC,Perp,1.861140977453196e+07,16124.758100983348,204
2023-05-23 00:00:00.000 UTC,Perp,3.397926638468926e+07,31510.12486843256,216
2023-06-28 00:00:00.000 UTC,Perp,2.355255174635854e+07,21153.92047518615,239
2023-07-11 00:00:00.000 UTC,Perp,2.1472600664330576e+07,19168.38012828693,187
2023-04-04 00:00:00.000 UTC,Perp,3.050699168741586e+07,29345.790696983855,742
2023-05-11 00:00:00.000 UTC,Perp,3.825089719520729e+07,35466.7360386412,257
2023-07-27 00:00:00.000 UTC,Perp,1.8678735918736767e+07,17166.429697801246,182
2023-06-07 00:00:00.000 UTC,Perp,3.67392690831884e+07,35160.11920762246,1503
2023-03-04 00:00:00.000 UTC,Perp,1.5221386911791747e+07,15073.613994527755,222
2023-04-25 00:00:00.000 UTC,Perp,3.647794827176924e+07,35214.192067183096,218
2023-05-14 00:00:00.000 UTC,Perp,2.288547156275421e+07,20867.088870751966,151
2023-06-05 00:00:00.000 UTC,Perp,3.9650008906722404e+07,36788.404132686104,320
2023-05-03 00:00:00.000 UTC,Perp,4.3621565838360645e+07,41486.03383852597,198
2023-03-09 00:00:00.000 UTC,Perp,2.9669579561181046e+07,29386.19252238481,544
2023-06-02 00:00:00.000 UTC,Perp,3.386157074267359e+07,31455.279685848527,185
2023-07-24 00:00:00.000 UTC,Perp,1.906890698559362e+07,17057.589005285274,227
2023-05-01 00:00:00.000 UTC,Perp,3.247857665233493e+07,30755.182648877962,231
2023-06-15 00:00:00.000 UTC,Perp,2.5567356149055034e+07,24122.68437801475,371
2023-04-23 00:00:00.000 UTC,Perp,3.446994951647883e+07,33219.28753908958,233
2023-07-16 00:00:00.000 UTC,Perp,1.7518062845668014e+07,15365.768194717439,171
2023-05-29 00:00:00.000 UTC,Perp,3.084624418116283e+07,28046.56082311313,202
2023-07-23 00:00:00.000 UTC,Perp,1.6124544240157792e+07,14516.854658549913,173
2023-06-19 00:00:00.000 UTC,Perp,2.625880065634803e+07,24595.119032320104,267
2023-04-09 00:00:00.000 UTC,Perp,3.167685743748078e+07,30744.780252571272,207
2023-04-02 00:00:00.000 UTC,Perp,3.1327089201224983e+07,30757.44816080971,227
2023-02-28 00:00:00.000 UTC,Perp,2.1018670195820764e+07,20795.923080106797,457
2023-06-14 00:00:00.000 UTC,Perp,3.8221839348918974e+07,35356.72476329276,844
2023-07-06 00:00:00.000 UTC,Perp,2.368033260156848e+07,21315.561323901253,231
2023-04-03 00:00:00.000 UTC,Perp,3.7537609779902965e+07,36445.99128483838,321
2023-04-19 00:00:00.000 UTC,Perp,4.068750164550283e+07,39743.14185415694,310
2023-05-05 00:00:00.000 UTC,Perp,3.911629404689238e+07,36793.944609010716,220
2023-04-22 00:00:00.000 UTC,Perp,3.062069607874502e+07,29773.15502702006,206
2023-03-13 00:00:00.000 UTC,Perp,3.130206793848554e+07,31220.206203252106,387
2023-05-27 00:00:00.000 UTC,Pika,2.8555615212771893e+06,2112.034005,45
2023-03-11 00:00:00.000 UTC,Pika,2.8020641272820365e+06,3729.409540250001,125
2023-05-22 00:00:00.000 UTC,Pika,3.5089370761963516e+06,1305.0314557400002,65
2023-03-03 00:00:00.000 UTC,Pika,2.9479560728752664e+06,2725.2211163899988,193
2023-04-07 00:00:00.000 UTC,Pika,1.7919943402804083e+06,1750.1106216799997,103
2023-04-25 00:00:00.000 UTC,Pika,4.061110858276307e+06,3335.6918963199996,183
2023-03-25 00:00:00.000 UTC,Pika,2.0200673031828052e+06,1792.3396904599988,92
2023-04-06 00:00:00.000 UTC,Pika,1.9347947830943593e+06,2313.28180439,116
2023-06-14 00:00:00.000 UTC,Pika,3.58267579449616e+06,3755.3766220000057,75
2023-04-15 00:00:00.000 UTC,Pika,1.923453751640052e+06,1826.8252829899996,104
2023-06-04 00:00:00.000 UTC,Pika,174686.40436774792,179.82041664000002,74
2023-05-13 00:00:00.000 UTC,Pika,1.927571054635736e+06,1379.4635334299999,63
2023-03-24 00:00:00.000 UTC,Pika,4.197782740488857e+06,3848.471267110001,148
2023-03-08 00:00:00.000 UTC,Perp,3.070701838107848e+07,30439.91993634642,328
2023-04-08 00:00:00.000 UTC,Perp,3.2062111604233067e+07,31460.995990878087,1258
2023-06-27 00:00:00.000 UTC,Perp,2.2989521969727125e+07,20167.141053318457,190
2023-07-13 00:00:00.000 UTC,Pika,1.6321154093393157e+06,1596.849282740001,59
2023-03-01 00:00:00.000 UTC,Pika,3.355170370308005e+06,2776.0069485500017,171
2023-05-03 00:00:00.000 UTC,Pika,6.209343493158794e+06,2828.8508867200007,83
2023-05-01 00:00:00.000 UTC,Pika,3.600298430645517e+06,3693.9418168,119
2023-07-05 00:00:00.000 UTC,Pika,1.7010211913601293e+06,1367.6705127999999,68
2023-05-14 00:00:00.000 UTC,Pika,2.5678728893124294e+06,1821.8925731199995,47
2023-06-27 00:00:00.000 UTC,Pika,2.682349287840366e+06,2218.036789430002,58
2023-05-19 00:00:00.000 UTC,Pika,6.656527999114232e+06,1783.51321784,56
2023-07-18 00:00:00.000 UTC,Pika,2.3466850118161743e+06,1725.6534049899988,59
2023-03-15 00:00:00.000 UTC,Pika,5.317430830981041e+06,5441.373720440004,147
2023-03-16 00:00:00.000 UTC,Pika,2.7443735393065372e+06,2745.6049024600006,127
2023-06-08 00:00:00.000 UTC,Pika,1.2958985878362348e+06,823.6206749699999,57
2023-03-21 00:00:00.000 UTC,Pika,2.911597209592551e+06,3020.151628310001,163
2023-05-17 00:00:00.000 UTC,Pika,5.853309010414728e+06,3003.9886233300003,74
2023-05-26 00:00:00.000 UTC,Pika,7.71465859730133e+06,3285.3704131399986,52
2023-05-04 00:00:00.000 UTC,Pika,3.1672719657591633e+06,1400.6016070899987,75
2023-03-02 00:00:00.000 UTC,Pika,3.0059648564272136e+06,2838.702048420003,168
2023-04-03 00:00:00.000 UTC,Pika,3.9221041363925026e+06,4897.350972460006,133
2023-05-18 00:00:00.000 UTC,Pika,5.346770081363805e+06,2988.42384302,65
2023-05-31 00:00:00.000 UTC,Pika,2.723733655413447e+06,4298.264629429996,311
2023-05-30 00:00:00.000 UTC,Pika,2.2735638495750776e+06,1235.7792611199943,519
2023-04-27 00:00:00.000 UTC,Pika,5.12429192964547e+06,3607.551592789993,158
2023-04-10 00:00:00.000 UTC,Pika,3.184401387400068e+06,3501.0205286399955,142
2023-03-28 00:00:00.000 UTC,Pika,2.843117880363902e+06,3163.775919510007,152
2023-06-12 00:00:00.000 UTC,Pika,2.2325504111077194e+06,1976.4932908199996,55
2023-05-25 00:00:00.000 UTC,Pika,4.626376400262172e+06,1247.4841255499996,60
2023-06-06 00:00:00.000 UTC,Perp,1.7812351216547668e+07,16786.57195652049,667
2023-05-16 00:00:00.000 UTC,Perp,3.438030646108581e+07,31511.340687175147,188
2023-05-02 00:00:00.000 UTC,Perp,3.405865575644284e+07,32557.44294287568,195
2023-05-10 00:00:00.000 UTC,Perp,4.485351133835469e+07,42218.63122765306,234
2023-05-06 00:00:00.000 UTC,Perp,3.666148451839326e+07,34359.20839574224,241
2023-07-19 00:00:00.000 UTC,Pika,5.698396203968884e+06,3486.362325870001,51
2023-06-10 00:00:00.000 UTC,Perp,3.076920352166287e+07,27817.2592774993,564
2023-06-23 00:00:00.000 UTC,Perp,3.0076979767693184e+07,27247.88092141682,204
2023-07-11 00:00:00.000 UTC,Pika,469817.16033239366,316.2062950999999,35
2023-04-22 00:00:00.000 UTC,Pika,1.3024301549783342e+06,1259.8229878499997,96
2023-04-17 00:00:00.000 UTC,Perp,3.2722433019138724e+07,31962.147291085,313
2023-06-29 00:00:00.000 UTC,Perp,2.2591693820994064e+07,20364.29270923844,207
2023-06-18 00:00:00.000 UTC,Perp,2.6364872848942775e+07,24303.18879403749,262
2023-03-11 00:00:00.000 UTC,Perp,2.7205981303527612e+07,27001.941353421887,291
2023-06-13 00:00:00.000 UTC,Perp,3.364820620170523e+07,30986.06812193863,1154
2023-07-12 00:00:00.000 UTC,Perp,2.1570696549717415e+07,19268.29596906185,202
2023-07-01 00:00:00.000 UTC,Perp,2.2626185426390987e+07,21090.530143262797,207
2023-05-21 00:00:00.000 UTC,Pika,3.122636276538964e+06,1966.0938306699986,45
2023-05-08 00:00:00.000 UTC,Pika,8.346871245295931e+06,5492.803815999998,86
2023-07-15 00:00:00.000 UTC,Pika,1.4175993623369937e+06,892.13910633,44
2023-04-14 00:00:00.000 UTC,Pika,5.066938640554237e+06,5492.62298238,164
2023-04-09 00:00:00.000 UTC,Pika,1.6428166112659487e+06,1780.8942015200012,125
2023-03-30 00:00:00.000 UTC,Pika,2.249613165936746e+06,2323.2490249800016,155
2023-03-22 00:00:00.000 UTC,Pika,3.882296743810259e+06,3492.7710329700017,130
2023-03-17 00:00:00.000 UTC,Pika,7.698649862588338e+06,7224.031480999995,165
2023-05-06 00:00:00.000 UTC,Pika,5.914588837101103e+06,4888.128595260002,70
2023-03-12 00:00:00.000 UTC,Pika,2.72577913936344e+06,3625.4715640100003,115
2023-03-09 00:00:00.000 UTC,Pika,4.998083562174467e+06,6437.558296530005,193
2023-04-18 00:00:00.000 UTC,Pika,4.22593189546317e+06,4207.25023413,152
2023-04-26 00:00:00.000 UTC,Pika,5.638727146807659e+06,6100.612117030005,220
2023-07-02 00:00:00.000 UTC,Pika,1.2131658889609922e+06,910.69646169,44
2023-05-09 00:00:00.000 UTC,Pika,1.029237028412256e+07,2110.356402159999,79
2023-04-21 00:00:00.000 UTC,Perp,3.550059595535032e+07,34182.97642732193,311
2023-04-24 00:00:00.000 UTC,Perp,3.448218615415792e+07,33272.8634785263,242
2023-07-14 00:00:00.000 UTC,Pika,4.1601565474221506e+06,3862.2948634000018,95
2023-06-03 00:00:00.000 UTC,Pika,1.063864007650213e+06,866.1726159699998,153
2023-06-09 00:00:00.000 UTC,Perp,3.4331223277403004e+07,32261.010013064133,240
2023-06-25 00:00:00.000 UTC,Perp,2.4735835030821733e+07,21782.214672608738,232
2023-06-22 00:00:00.000 UTC,Perp,2.2738557383232307e+07,20351.720737924563,228
2023-03-05 00:00:00.000 UTC,Perp,1.821628418714575e+07,17949.489144108014,201
2023-07-26 00:00:00.000 UTC,Perp,2.318557827457588e+07,21161.522903825928,214
2023-07-22 00:00:00.000 UTC,Pika,894444.9336227989,969.3589919299993,67
2023-06-23 00:00:00.000 UTC,Pika,4.426912826397106e+06,3469.9327654599942,102
2023-07-09 00:00:00.000 UTC,Pika,423619.252375327,251.06322107,19
2023-03-21 00:00:00.000 UTC,Perp,3.15976957867146e+07,31110.492701018276,289
2023-03-26 00:00:00.000 UTC,Perp,1.6149013175808815e+07,15518.922245777067,192
2023-04-29 00:00:00.000 UTC,Perp,3.39254106021662e+07,33291.31725886464,160
2023-07-10 00:00:00.000 UTC,Perp,2.2506502644564945e+07,20222.475901957856,223
2023-04-10 00:00:00.000 UTC,Perp,3.399895333125367e+07,33165.59951480877,284
2023-03-13 00:00:00.000 UTC,Pika,4.700466329577363e+06,4515.044093499999,208
2023-06-26 00:00:00.000 UTC,Perp,2.4570507445018284e+07,21772.38505817128,215
2023-07-17 00:00:00.000 UTC,Perp,2.203825580056585e+07,19266.978070247744,211
2023-04-16 00:00:00.000 UTC,Perp,3.615371785931438e+07,35208.94164647202,257
2023-05-10 00:00:00.000 UTC,Pika,5.663652567053437e+06,2421.7626631800017,90
2023-03-05 00:00:00.000 UTC,Pika,2.1019053548700134e+06,1929.3211508200002,169
2023-05-02 00:00:00.000 UTC,Pika,1.4999656806324716e+06,1486.8313204699996,90
2023-04-19 00:00:00.000 UTC,Pika,3.3483655133750387e+06,3640.3596066500018,156
2023-05-12 00:00:00.000 UTC,Pika,6.8353485720014125e+06,3651.94115918,103
2023-07-01 00:00:00.000 UTC,Pika,1.0565504447119392e+06,1280.8378921599992,50
2023-03-22 00:00:00.000 UTC,Perp,3.3741363099168636e+07,33215.56230774631,296
2023-04-05 00:00:00.000 UTC,Perp,2.96086420185806e+07,28490.84923043439,347
2023-06-04 00:00:00.000 UTC,Perp,3.7386804781285785e+07,35607.13338525923,171
2023-05-09 00:00:00.000 UTC,Perp,3.0658792686196234e+07,28443.827359573625,206
2023-06-20 00:00:00.000 UTC,Perp,2.638491542257248e+07,24022.62061990523,231
2023-03-25 00:00:00.000 UTC,Perp,2.054069668741279e+07,20045.143307265495,198
2023-03-03 00:00:00.000 UTC,Perp,2.5785158564258106e+07,24796.714626481327,443
2023-04-26 00:00:00.000 UTC,Perp,4.066614479574124e+07,38678.61384619438,276
